Time (s),Temperature (°C),Radiation Level (µSv/h),Lunar Dust Activity (0-100),Magnetic Field Variation (nT)
64,56.41640469771824,230.36649497022356,13.68262832954663,-14.81010407736073
65,61.89075266970062,225.70932100259313,12.958823130555043,-7.149880481356032
66,59.0989526853219,212.27856456555887,27.483387708295407,-16.35980437238344
67,61.56791505574216,228.98374918083368,28.86008936703449,-19.458874989799348
68,62.70962482887828,211.11941332077737,25.1769066754658,-8.384710271768324
69,60.076776398613376,218.16187195139457,26.07718035326473,5.920107756028967
70,49.41535731791063,223.48127964693907,23.84049903172356,-5.3577618728785525
71,61.877581992266464,210.65267487902187,12.99714531529169,-0.1466923211792625
72,58.23153264944016,206.19150619533062,18.512141799399764,28.42256117823419
73,60.394661917014666,207.44184136383728,25.049073805866033,-6.923426132463157
74,65.16712934758598,220.005239183172,17.381224581030423,-4.1714497927724965
75,56.5864408380948,233.09604456698204,10.484491143788183,-2.3443013529694126
76,56.514441445601754,217.26181599869412,17.03892956462346,12.848464222985637
77,58.680932657653194,216.99301268692977,28.874424864937623,14.612000028439503
78,58.01437197300314,211.4132130801893,23.957958645341826,11.330935828493088
79,64.85113329883937,231.3619147714346,15.613522791304412,-1.3366733875755497
80,56.22060825953662,233.97924157644925,11.600193325500307,-4.435268405897242
81,55.108450931957606,226.5800738615544,12.013794731227382,0.44416207454963375
82,56.97056429121106,208.97638264894746,10.671472631089319,4.277921402188658
83,58.83990523864668,207.71328065665608,20.819272696504324,10.004686371325779
84,57.393500843890344,226.05428012183515,28.04164039709922,4.783271512473558
85,59.877106675059196,219.0794699769464,22.27351550880222,14.321760780667026
86,58.91215859165017,212.92338494378734,15.036783995882605,2.0460672407971225
87,59.91037216100216,213.44288792288788,11.127830949987622,6.852563913920939
88,53.64848053367474,205.71170189643678,12.770635919813564,-8.23219096576969
89,59.50093632277082,224.09960788555136,11.8271809637534,-8.046834773700942
90,58.286834266362746,217.74482194986103,17.840783829669604,2.329284661094909
91,60.106196137336916,216.2835521970211,29.41885870602583,-28.116380315859693
92,65.09302717704506,234.97014503323587,16.651008283416047,-4.685123754470038
93,60.198854451219454,225.00634539084265,28.907090878631255,26.328706632751107
94,61.98743856227904,198.11238315456535,24.092137766533412,-3.378553383685832
95,62.596181248860795,226.87220017097164,17.641617145091196,-32.575166230855444
96,64.13211476168351,223.8696372175224,21.057309029542274,1.7436794818280743
97,52.57557363942886,227.28349144219436,23.351846268295382,0.47346400706908326
98,61.592702126087495,212.30389626604693,29.25058731457654,-4.550611883886919
99,55.53872179738404,192.21560320360814,27.363424194110543,-0.30043432698192307
100,62.28738218705278,230.54083705659204,27.221248826355694,-11.15909523608233
101,63.37815441653698,226.6453519473248,24.42759041823821,3.755649822480999
102,65.41170260812713,226.86528977849372,15.333301616225762,-21.14116871695123
103,62.54339897222628,226.90077875272218,20.73443494727427,6.57065774843336
104,57.01629833821011,209.1770072337289,14.200823127764348,-14.097280875162067
105,60.606879926446425,234.09399280941267,19.66774026645641,-7.750527510333984
106,56.40837145980264,235.3539474949579,26.714087841341595,-3.7465985030820557
107,61.22658666907369,225.5610640393419,29.189613707734196,1.2316759364180543
108,66.99153594183049,207.97598996651718,28.259790650248586,-5.903640412237752
109,67.11284432435941,219.6784656590102,20.326871528008212,6.993224721834663
110,64.10271404449871,226.05323228649388,18.1133331652428,-11.711811584718342
111,57.37307693684523,217.7353671000469,13.557965349975088,-33.3833950052491
112,66.32730716608147,223.02934355841748,25.34971820132789,-7.340429474056819
113,65.3559642833,227.59791749837686,29.259898232998136,-2.5030372967083534
114,65.5097995988167,214.13770441864727,11.271003997530201,-4.296036437953725
115,57.868454053954906,198.37716566842272,21.01865629959578,2.9239674784043017
116,62.71053057427483,205.61693048618375,28.29411035449547,0.8097383858815492
117,52.74748139950995,216.95375010393175,22.950733422595054,8.973429383558939
118,62.68348392730544,211.12484416993965,22.539200093262206,-3.514613570764012
119,59.425238266069854,194.91604713050594,15.789911605656252,-5.268613935353821
120,59.85821693475452,243.53412982964488,12.378271388926725,-17.420591509914466
121,54.81338232060258,205.15384403467772,14.40684379786116,-14.01999114501876
122,55.873223214468496,206.43250380584792,14.446898642554027,-7.930428703038595
123,67.60955887005576,220.0002784442437,27.012871811226525,5.788373499849042
124,52.10386799028993,210.48714645120012,29.76518253653042,-8.151983276467998
125,59.105587188617264,221.2967396813889,14.061394009235029,16.90493341846007
126,51.82960168091889,229.67176895432658,10.52420510966147,-13.048127294414014
127,66.88586110567236,230.5172531451853,16.480236375743125,-13.12332771201452
128,58.028326120653496,212.11635970529397,20.361382553149454,17.121454213559222
129,62.15361253948969,209.09988317533455,13.261352754991503,17.976147552494623
130,61.635942085301764,231.76287899369015,23.861944801002288,2.5223089844391695
131,61.12152142065319,219.16536341193782,25.29081020841072,23.01150242808004
132,60.233697498946654,211.36214774822983,26.797212527165854,-7.0972550413709214
133,53.2349113237356,221.02893326539024,15.330320723967308,-6.491621718339461
134,59.63489732792902,223.85472069954847,26.508097502579044,3.410937131777513
135,74.86625932017273,216.9244175398746,22.682407098033345,10.187535958694351
136,58.75583804940864,217.66347220355402,14.575265803445458,-10.419511292250526
137,63.087678751535925,212.03728279652015,22.437291866794645,16.231040652688897
138,58.40637124708676,229.51488120217502,29.003388669322007,5.111044268551637
139,64.31785359598786,197.62174737366797,17.9918969478233,-8.849522647457663
140,53.200933182209944,223.34752066649008,22.072651647295885,-2.6275769725859623
141,62.139262602123495,239.4832847648643,17.81272818346654,12.394801167676572
142,65.63600494808591,213.76849006879075,23.65367232676146,24.712535777139248
143,60.80263474221528,231.6254382200211,26.740588876239123,-8.513905017612842
144,60.109269038121404,220.27089948445027,26.1775044814035,-20.30020154077422
145,61.69254359476076,208.5211735055462,26.449891445163026,-14.511231948687758
146,57.48734060467011,218.77758251663766,13.223270230346351,-7.866168539826328
147,61.360269813699595,208.00124424326535,15.487777693105638,-0.8375445275297979
148,55.35329237809375,219.35395866348526,18.39621962233342,-3.6151176139167127
149,64.18465674530836,231.2830507808472,15.501679236641216,9.253234891135481
150,61.73276510807497,200.74735702243987,13.23595602714079,10.033979026127817
151,60.49881730562754,220.3180208294394,27.339715144871274,13.941675639734065
152,63.3479600510614,225.26941753955015,25.487781429901833,1.5793513191657442
153,61.054477449462446,202.77400917276532,24.537262071529465,-0.24272646828927716
154,60.930274107518564,224.337845918889,22.815453695647857,-9.390848466938936
155,51.897548998863925,218.93149729881617,10.750670925070052,-7.961745898009438
156,61.18258030305743,228.7127793925165,29.903381585801842,-3.0544288411563834
157,64.30071986358224,234.36164639628402,13.938734427267914,1.4526654261612229
158,60.66924025129252,214.97212251167682,10.998918742997379,10.363137760858669
159,61.50573839152213,219.00922213462172,17.243955858703135,14.97736059377754
160,55.4941014682741,220.7619106441244,19.827491811148747,-2.2415552342129668
161,61.9196961899807,200.40572487585314,20.09218247380414,-3.940389744321749
162,61.44852745249247,210.67283790985377,11.50193874191878,11.443840146869295
163,62.50430390135942,223.2213372440028,22.49428241350819,14.791741120135054
164,60.18001866942971,238.68522938428194,28.73382138333269,1.739213998041944
165,64.89612442632392,221.41883611677218,10.550300110235554,-1.618622096785304
166,61.82603392944971,207.52178512970605,22.886985330640865,-0.43266123723922034
167,61.62261172480763,211.35676947448587,22.419898580710775,-15.74157544328579
168,58.382154619783755,222.89958664674774,18.079286928360165,-12.913231861987228
169,60.75583895002456,213.1414599273161,26.734655839253552,6.3688032357263396
170,59.670941656119666,227.4125669078335,29.03500129039678,7.801315662693273
171,67.7573201045952,224.6302744926829,17.832918073350406,8.878353602832387
172,59.80340156591817,223.51333078537618,19.72056010956368,10.986876362897032
173,51.72201437476955,229.3915018984666,15.25215012166428,-1.1715807082511995
174,63.78913998452032,204.64160409423718,26.56097901582988,9.557081069716318
175,65.06580285216344,236.56503704745592,27.162455686152576,5.885192727692796
176,61.8982676860776,219.08527354163957,13.625557983826852,-10.619355139643341
177,55.37689623108408,207.25765842171356,27.843127012098652,-3.9367955082323087
178,59.32377070547596,195.72054180637227,11.538786706101686,-6.018066166044047
179,60.03611784385858,221.83980972087198,27.885165607360367,-14.773002094120663
180,60.517502548729965,206.1905729986361,19.852744018299553,5.555941016653448
181,61.00059290208119,190.18424406557128,20.709493131002816,27.723886106809815
182,60.08898368977836,201.46266626492488,10.431354280120049,-2.6315034663741534
183,55.99287077184374,220.7056099359397,11.657107304379418,-0.9325349482303172
184,57.96612261929092,219.0020184902706,10.990291451906955,-5.614256316419982
185,52.54186304462555,218.6202779928385,20.89574145220092,-9.267927953348426
186,59.346804648138566,231.3982973728108,27.596403490932808,8.998158504732965
187,58.62865352224187,225.22718753377828,26.74574713223769,4.649201477889424
188,62.55113589369089,232.2035651641067,17.228234911171448,-0.8919654188899373
189,54.12222765408803,207.3185071301553,23.55992189116507,4.531942437013716
190,57.75077044929683,229.74340139053825,24.044497782904486,-16.751363092811143
191,58.793177763219816,215.6008984226947,16.535281589624667,6.51619354383957
192,56.286318318680934,227.98792533928264,17.856207050483842,1.8677701919567864
193,62.42158331944993,219.77614976673536,21.66894996230823,-16.847482978837235
194,62.87063684071961,201.92311905641682,20.713299123232165,-3.9106979956493295
195,59.95908101478712,224.5174036933803,27.477713824490348,-24.223909155889615
196,62.69785357566867,212.55551591200177,16.049314084690568,0.17164843522696505
197,61.218396018952085,226.5577274178771,11.27680961623554,21.066204817737717
198,70.06560897690177,203.00490987119986,27.629501879613045,-17.598730406340913
199,52.05962361164736,219.06725281927532,11.24969240112392,0.45634771004927643
200,59.00829591925352,222.64449389068457,10.920571507539982,0.9803925317674766
201,49.762403230734115,220.6704447423575,18.064481122193083,-10.97001905800136
202,60.595491545799476,207.76412560707217,29.11565712823461,-10.27451073555433
203,63.666799509434085,212.225636308299,11.579106671838051,1.5699022849577262
204,60.008940392289944,226.42037281606986,23.411449481490223,8.126851631027495
205,65.23744226901806,210.15927085940163,23.131406504208556,-1.1072202914103693
206,52.32359631174969,224.421266590864,23.994063959668082,6.016242881163041
207,65.60911172466835,198.97361267797086,11.211083913032072,-2.814044865899924
208,64.19978857565707,219.33410212753157,20.087352997359687,-1.143813791533631
209,57.900400978608495,235.0140256144642,10.164215383648829,-0.2028235433086329
210,57.11388989246997,210.49431205951012,28.974842449475,-8.029603197195957
211,69.04176322444785,227.7684805931989,10.580244254677606,3.6172802948882854
212,66.97250832398991,218.5032804507326,20.649451391469427,0.2809494233703079
213,61.55655447661033,216.20112808636395,25.908589587197415,-0.9829738798317653
214,59.51011835683407,212.07171771404202,29.62323652101064,0.014243088837616633
215,56.803495821293694,197.79528598884383,17.918063181273872,9.373820450416664
216,62.00033952969509,207.59567037697948,29.241459653155157,3.7462661932873615
217,60.22489896993932,214.58999406409697,14.126221529722123,9.813044462464529
218,54.485857084130586,220.42038791937966,23.497796218635273,33.310328830499124
219,61.33427083454685,235.0332004458964,10.564060056076634,22.517562029025743
220,56.268932039767336,238.12415526906298,13.759542518738805,-2.623591708005195
221,60.59171859117738,220.72165917052314,12.820987775562308,-0.3338476815391006
222,53.64816841194829,214.59959332409016,29.37309341821111,7.732788456371765
223,56.94167510839748,218.263914746026,22.360454667864634,5.170829240932196
224,56.174508502199934,223.4291383935877,24.944362466154864,-1.4199363970596828
225,56.915446830398785,207.33446230768936,10.30218448905969,-1.8667799036164203
226,57.77519487414742,226.54290507928823,14.337708530583393,19.94035462094584
227,56.2582038898145,204.51817129296117,17.404945099807644,-7.849767068878684
228,65.82410363816835,216.98844833697402,12.554726529615706,-2.63563456220275
229,57.05801934885385,218.71257122877248,24.877874895285444,-5.1729373762234
230,61.78199599752264,222.21865216545524,24.47571087834355,-0.41436756212318654
231,59.07939852274455,206.91609201610964,15.06530254406968,-4.895854282351067
232,58.92506248598253,223.20916015556213,13.258724073377499,4.841214596507419
233,64.25620137527355,217.21871130996973,21.034736284853487,-13.913271594400577
234,58.60705996071646,225.35367975510567,19.453212108643342,-5.417372901127067
235,56.100184893972056,213.82242146369697,20.002321642667717,13.563745916377377
236,64.06081650398012,220.2693046020448,22.526076733388773,6.4184414853238945
237,63.76942886401266,226.35883535768804,27.58024125499896,-13.54344118835763
238,66.01097876925922,227.02529614486653,27.949521870642066,2.5845042574146255
239,60.1672519168532,217.02299980980087,28.44783920973903,4.703834670132673
240,61.613260906887085,208.776095727172,26.542028362724846,12.34129377952047
241,64.02027774277443,234.9761080167554,16.505512689574896,2.401575564300377
242,59.54533772639314,198.75466815149312,24.122569551391646,6.048237190101197
243,62.43221503694671,232.4792311567122,20.09207640963549,-2.5069787494446905
244,50.532091722935014,219.08044373931344,25.0541578426634,1.788910810054814
245,59.40790751527436,207.86674307944307,10.400863496576067,1.7561464243910045
246,51.3022466705885,216.14467965554647,24.896461988685164,-1.4194840141500542
247,57.369774243694096,210.44551159122562,17.475104654347845,9.174514598538519
248,56.18489429542402,201.21789478237545,18.231237243179976,-5.526280481621644
249,50.79269859656234,210.7058235295042,27.562723717405827,-22.8574113355149
250,55.68432753646046,221.53297605150027,16.230832028731335,2.2375202835737835
251,57.844147299712624,207.34415839221097,21.266300305620653,-7.093268272664532
252,53.7556916631247,218.61224277364488,12.911509064744154,-18.832581533642824
253,59.41825989443699,210.23805295687262,26.41847625066292,-22.22394479604842
254,59.82979659823374,229.33414187121866,25.489698878166188,-2.435924266444072
255,60.80912583084133,213.05725589807184,22.87948974769305,-8.464696069806049
256,55.320289381996695,217.15060491705887,28.527693949789178,3.7644183238051543
257,60.53066157871055,222.20334008761543,23.994611627443202,18.920782588861726
258,56.28656355979044,208.5464521096051,27.214788115260838,0.5507237688333986
259,65.08748646856512,222.48881473477027,29.303094783513504,2.6473364682026586
260,57.40317757593541,215.6764192337714,13.454492250158761,-29.153901593163592
261,63.53814818698939,207.87220008102312,28.957838238941505,-6.028993175795064
262,59.17349130953765,223.21163456124432,20.36153398270126,5.701571493902433
263,55.98748608615537,207.02754613713805,27.499551471648264,0.12561790194618405
264,56.87155349790252,216.7905992670221,21.316188046518295,4.682844344610535
265,63.8729936952943,206.9367414849969,21.105369817167166,-5.508054797688608
266,50.753719164734065,244.99010532313972,15.045776091234757,-13.781165238047407
267,62.29330823286554,227.12048052771146,14.864930111858659,12.51509518445032
268,59.90700574414637,235.53801417263043,26.06284776544495,22.34833083463846
269,60.300389257915334,234.2332183090148,25.687940320623042,15.100558822102851
270,57.156543847394744,226.05605112881787,10.539507040902556,0.9402535705069586
271,58.58426491663144,240.06327579060255,28.60087302574354,7.188695266649869
272,60.064419176491,213.99164037902744,13.519641351900214,-0.4446006944296951
273,58.86927677955191,207.02051290364497,19.042913533284285,-10.009641610037042
274,65.1518040829778,219.1991884839929,25.431913695865177,-8.499018838319907
275,59.55422620441756,224.47073120267711,16.39297486695,-11.9648166146833
276,62.486860559237286,212.1512082975766,16.410247184882532,1.062378083005415
277,56.83646027789316,222.2855877421325,14.288166491441315,-5.8555064447881815
278,60.58170636713859,218.77770486137828,25.940988769906333,44.19915055328261
279,56.004300097277394,220.68376820725734,28.978533163709365,9.089792228497954
280,56.45085267337479,221.06724468390894,24.393268482193037,-22.29186649337718
281,58.035681283962305,231.10311164581825,16.374196889783157,-22.173557761738795
282,68.19408679856255,216.6442700035372,10.587188460841864,1.7854848692160958
283,61.3818874384412,213.7279031110191,18.1376000591531,-0.7589107561107248
284,60.487345840154816,217.74923131576162,25.454802904385254,-5.756451521969801
285,55.782798560992404,221.41310393797403,18.048940820719068,-4.4922494100885135
286,60.652535940855984,224.2378260299584,18.208230628691098,-11.558134247447127
287,58.44550421761078,220.81458565337675,24.44471237625764,0.2945236786438922
288,54.65427602251255,210.79886695356194,13.56814073105922,-5.106957406147515
289,52.6845927001079,226.78521773098015,25.533311482653026,-1.7240733448913697
290,60.06559520549339,220.4111486964702,24.55699508307653,7.313907989141535
291,62.88072183131094,214.84189047295658,29.685805606597533,-1.3688442692482583
292,62.648538690984594,222.48742957914192,26.564841899756512,-8.706537048387258
293,53.901007878041675,218.69766814903878,20.548745466549033,2.5141880563297585
294,62.329141409891164,205.6256704760109,21.955787130277294,10.038435463340631
295,59.5311544609438,204.179496370832,22.947679942274142,-17.9957384230953
296,64.04139556901538,220.92775587975075,17.46222657605953,-16.251658982822057
297,60.790779249643506,209.7884842001709,29.79857607504306,13.742528234655211
298,55.183457174012716,233.2023941788473,23.868010966524714,-17.106203803262172
299,60.63042821088442,217.37488896914846,12.327568751928634,-1.074598190530328
300,61.097731896196926,232.9245709165179,27.321500162683613,-5.0422792619254135
301,57.93452158330194,222.63295162147955,14.720946631476114,-26.729380741828827
302,63.541531168689076,232.25481191093064,12.314012292976265,5.621644023039155
303,54.550008856585364,199.4161362188971,13.90088757538857,14.300466398328368
304,58.069489086577036,212.98777996500323,13.653801757551765,-18.82753446252659
305,71.84069554726632,219.7534972314144,23.60383307382572,-17.97956881958499
306,59.26638828781447,215.7153243281366,27.970047598466664,-3.652063955728466
307,58.42338219188667,212.11305725582812,25.323362814472866,13.221539226974357
308,59.873099866579786,212.3491720357111,19.398826373490724,3.911493562713778
309,60.69792542312521,216.05502057837398,23.07821015292081,0.9563700296969257
310,68.05659997934995,215.4039078036509,14.640788353706016,-7.659510364747883
311,58.03569649992597,213.03202367501615,18.25216845548983,-12.035500405620738
312,60.565948411930236,228.75860837178686,17.45153482306562,-14.034787483418322
313,59.34637817889419,215.96546227677024,26.90795393911449,-2.1886378427453375
314,63.422211362234215,206.2543064389578,22.370929441754733,7.263801182177559
315,61.81322254008126,209.24314758046017,18.312859960618624,11.013740144453857
316,60.135636485200884,220.95242935184288,17.47105070753058,2.5392213304368854
317,60.44452819682519,236.9251980902637,19.253410662262482,6.730656147003424
318,58.86557329110203,218.9892387727054,22.717404205382103,6.491957200596795
319,55.40042106646956,224.95755805323176,20.989964504262655,2.2178980969522346
320,68.72496584402347,245.26525522393516,13.644532583118547,-22.07548070757849
321,64.0768287666325,226.48857788677543,14.890396298248463,-17.82874176783693
322,60.51831435582805,241.03096518609505,15.577876104181838,-7.9625503268765865
323,57.70921807211123,229.27511656070433,13.870893315825315,-4.795159751490618
324,55.590285193631956,227.91367564568543,15.873614259955744,1.5598309951352336
325,55.13887478877642,219.34312411519693,10.341366183455634,22.6143035695475
326,58.79604238326195,203.5207547491837,15.194386675807598,-15.021660678100687
327,58.4540521229446,219.61674238828047,13.009654093787494,3.536173344403452
328,58.32160006146476,196.31216299632814,14.229350506360944,-5.620135773712267
329,61.605450207565426,224.5231931274213,26.55712896274839,-6.052065438480333
330,54.00696236245791,223.72766520060563,29.072316304741403,-5.6860846856183995
331,59.72724537000856,231.45921934500183,24.29974977874514,11.222199219754692
332,58.83645942993777,206.76213186795917,27.943199517272195,-10.000298616185242
333,52.542406101190835,206.243370691755,13.169405647621721,-3.061963792893972
334,59.48561871625607,214.58381463884857,13.890666159156478,2.2437114164060175
335,59.704573548070314,230.28873806748194,20.276093275549307,3.931099840568189
336,56.59064317752438,222.1374520204725,10.560268847696026,0.1146305333670393
337,56.78273389438973,205.59710915439965,11.507633302503326,-8.521114604977534
338,49.90717019384204,228.94489041757524,21.89239806988936,-30.69274852915056
339,59.99158650379212,210.95935993472042,10.586549513481495,-8.752891057951178
340,63.19833996318589,221.8260306188122,11.612699351813234,8.704960382202382
341,65.52849125345705,225.30936972148632,18.882054806135944,-18.949767777777254
342,54.494589609420615,223.75222655238233,21.535088227667735,10.537654282011129
343,65.68882862174787,227.1799274140402,19.995684182755177,11.69532755060914
344,62.50994482189322,219.33618534488335,20.670323215566363,19.58673640993807
345,60.57653248666878,225.7382641415926,17.44717663333887,19.43178131593545
346,61.16086225291094,216.62783186690083,19.617867657582313,-3.8542423453101673
347,57.855029121352025,204.5249306042531,25.219251494185773,-1.9409584508233206
348,60.44309963235741,230.48292101610835,21.660960588904928,2.1522832667275527
349,60.8826165530441,196.5692579849307,13.86758593492348,16.160288928841975
350,59.66689330084119,225.4426218246482,28.651883050993117,-7.333625996528653
351,62.758090573925855,210.25528905840795,28.631221809547142,-0.7725218162918077
352,64.127315915176,230.63772347954023,28.92756897680175,1.5918983207119455
353,57.98840391843262,211.49636272752244,23.082137181971746,-10.669773483088584
354,60.730532475192376,217.2104962019873,18.516032684716166,-7.641031441775059
355,66.32122316475264,215.34850607097223,10.14964320604934,12.53820215773585
356,58.335459817338176,195.75638524549203,29.5263450112447,-1.4305381594802218
357,61.11272588805296,226.99760622928065,13.320070004832198,-5.485260914680051
358,58.80724534345488,230.80282206677666,11.321277548864426,9.391484082081668
359,54.688613582886,203.7855452196384,13.730097454490021,-9.348503124162152
360,55.85032511931695,231.35066324825496,18.363649979040588,-17.47024591779675
361,61.25944932659938,226.3135351286384,29.697857699594564,-7.619425037019227
362,58.55591224234841,220.56607810146642,15.39312097111176,3.301632165224705
363,65.77321052148554,221.79019931719634,11.954160902551287,7.30180207624122
364,58.037859749659994,226.39094774289424,13.260410416548398,-1.63503561949122
365,59.32993870328443,224.66403838162904,27.319703673639296,-18.879609073665062
366,55.36227551186397,223.9867058023347,11.858743204000104,34.84507214690848
367,66.15022183926756,221.69983534057198,26.230599349732422,11.545701815084021
368,58.27100207033827,221.92000338025395,10.556104317636354,12.824606813709318
369,60.9784010864304,214.68939611182685,10.725500875529558,8.742702616802587
370,61.7236441079632,209.6988276025406,16.593089018840697,12.684740964583682
371,53.52099128215087,222.518677470467,12.966169571515266,-3.9392891170048974
372,62.63292893190988,217.04607490175923,20.612725946700834,4.460702261984254
373,58.86626428065043,231.79466655943077,11.31709614733263,27.095192678724803
374,66.79281544203229,218.76370845945212,28.046069459537478,9.716706031480802
375,66.01823793475826,221.36406846942754,22.62054222967275,-1.3290539892886608
376,51.86718324523949,235.00111428016436,20.106401857607892,-4.26034616369075
377,58.88106289320462,222.81532774701594,17.07284703240166,3.4502070483237093
378,56.60220382326703,217.7739842130786,29.22123851112483,-9.791039866606035
379,60.335993418160484,237.885674861248,16.412647160841203,-6.869115969267456
380,64.06497221467362,233.60515776895826,18.459330935042935,-4.645022171640328
381,56.39815668505568,210.02638998663056,20.749447893849872,-0.6506537436665735
382,63.73867729335703,235.40544529280967,19.435004636017574,-7.078925244434338
383,57.64306039849026,219.44594572552498,27.121711004874573,-2.2653327892477058
384,64.84972994945745,225.7295748031703,15.22507057955691,0.5155226388985084
385,62.10622379565533,217.95877593663184,27.20420367509572,0.1630467647854634
386,56.6664570551697,218.7798681879348,19.485961733886214,-5.757304984293084
387,58.43396667851698,231.30011833967487,24.101041301178473,10.845459974094192
388,60.12484603588563,231.82543417430813,11.520529616757393,9.021013685248343
389,67.93210193407862,225.91737642238186,16.53908613718476,-2.862579645477341
390,60.880744766240674,207.28560136941454,28.934491555648826,3.145364273117716
391,66.67190252936918,212.74201236368614,27.92684888659394,-8.184966330977208
392,62.92699247777108,213.04744476265148,22.040996939733525,0.8213477593017389
393,60.365814898705516,222.8911904781678,15.86513911475345,-4.533128695592635
394,57.10216325401356,226.61563707189046,18.10185639760205,-5.540028546718398
395,59.13229124673114,209.06162065625273,15.585805971247847,-0.1732965638917838
396,59.24175915539146,228.11903561095554,13.257322876628157,4.495396666974109
397,56.18261786848925,233.00934612129043,10.967969842977398,-6.668129845827833
398,62.26622795619395,210.91599139883,13.502324471899495,-8.087476424413701
